;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20
11;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0416666666666667;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0416666666666667;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0416666666666667;0.0297619047619048;0.0297619047619048;0.0416666666666667;0.0297619047619048;0.386904761904762
12;0.0426829268292683;0.0304878048780488;0.0426829268292683;0.0670731707317073;0.0426829268292683;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.128048780487805;0.0548780487804878;0.0426829268292683;0.0426829268292683;0.103658536585366;0.0426829268292683;0.0548780487804878;0.0426829268292683;0.0670731707317073;0.0426829268292683
13;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0397727272727273;0.0511363636363636;0.0284090909090909;0.0397727272727273;0.0397727272727273;0.335227272727273;0.0852272727272727;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0397727272727273;0.0284090909090909
14;0.0523255813953488;0.0290697674418605;0.0406976744186047;0.0523255813953488;0.0290697674418605;0.0290697674418605;0.122093023255814;0.0290697674418605;0.0290697674418605;0.0523255813953488;0.0290697674418605;0.133720930232558;0.0988372093023256;0.063953488372093;0.0290697674418605;0.0290697674418605;0.0290697674418605;0.0290697674418605;0.0523255813953488;0.0406976744186047
15;0.0376344086021505;0.0268817204301075;0.0483870967741935;0.0268817204301075;0.0376344086021505;0.0698924731182796;0.220430107526882;0.134408602150538;0.0376344086021505;0.0376344086021505;0.0376344086021505;0.0376344086021505;0.0483870967741935;0.0268817204301075;0.0268817204301075;0.0268817204301075;0.0268817204301075;0.0376344086021505;0.0268817204301075;0.0268817204301075
16;0.0333333333333333;0.0333333333333333;0.0333333333333333;0.06;0.0466666666666667;0.0466666666666667;0.0333333333333333;0.0333333333333333;0.06;0.0466666666666667;0.0466666666666667;0.0733333333333333;0.0333333333333333;0.0333333333333333;0.0866666666666667;0.113333333333333;0.06;0.0466666666666667;0.0466666666666667;0.0333333333333333
17;0.025;0.025;0.025;0.035;0.035;0.025;0.045;0.045;0.035;0.295;0.025;0.035;0.145;0.025;0.035;0.035;0.025;0.025;0.035;0.025
18;0.0961538461538462;0.032051282051282;0.032051282051282;0.032051282051282;0.0576923076923077;0.032051282051282;0.0576923076923077;0.032051282051282;0.032051282051282;0.0448717948717949;0.0448717948717949;0.032051282051282;0.032051282051282;0.032051282051282;0.032051282051282;0.147435897435897;0.0448717948717949;0.0448717948717949;0.032051282051282;0.108974358974359
19;0.0390625;0.0390625;0.0546875;0.0546875;0.0703125;0.0390625;0.0390625;0.0390625;0.0546875;0.0390625;0.0390625;0.0390625;0.0546875;0.0390625;0.0390625;0.0546875;0.1015625;0.0390625;0.0703125;0.0546875
20;0.101190476190476;0.0297619047619048;0.0416666666666667;0.0654761904761905;0.0416666666666667;0.196428571428571;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0535714285714286;0.0416666666666667;0.0416666666666667;0.0297619047619048;0.0416666666666667;0.0535714285714286;0.0297619047619048;0.0297619047619048;0.0416666666666667;0.0297619047619048;0.0416666666666667
21;0.0583333333333333;0.0416666666666667;0.075;0.0416666666666667;0.0416666666666667;0.0416666666666667;0.0416666666666667;0.0583333333333333;0.0416666666666667;0.0416666666666667;0.0916666666666667;0.075;0.0416666666666667;0.0416666666666667;0.0583333333333333;0.0416666666666667;0.0416666666666667;0.0416666666666667;0.0416666666666667;0.0416666666666667
22;0.025;0.035;0.025;0.025;0.025;0.025;0.095;0.065;0.025;0.255;0.025;0.075;0.095;0.025;0.025;0.035;0.025;0.025;0.045;0.025
23;0.0357142857142857;0.0357142857142857;0.0642857142857143;0.107142857142857;0.0785714285714286;0.0642857142857143;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.05;0.0357142857142857;0.05;0.0642857142857143;0.0642857142857143;0.05;0.0357142857142857;0.0357142857142857;0.05;0.0357142857142857
24;0.0304878048780488;0.0304878048780488;0.0670731707317073;0.0304878048780488;0.0426829268292683;0.0914634146341463;0.0792682926829268;0.0548780487804878;0.0304878048780488;0.0304878048780488;0.0426829268292683;0.0304878048780488;0.0548780487804878;0.0792682926829268;0.0670731707317073;0.0426829268292683;0.0426829268292683;0.0548780487804878;0.0670731707317073;0.0304878048780488
25;0.0671641791044776;0.111940298507463;0.0373134328358209;0.0522388059701493;0.0373134328358209;0.0373134328358209;0.0373134328358209;0.0373134328358209;0.0373134328358209;0.0373134328358209;0.0522388059701493;0.0373134328358209;0.0373134328358209;0.0373134328358209;0.0373134328358209;0.0373134328358209;0.0373134328358209;0.141791044776119;0.0522388059701493;0.0373134328358209
26;0.03125;0.03125;0.08125;0.03125;0.05625;0.05625;0.03125;0.03125;0.03125;0.04375;0.03125;0.03125;0.03125;0.03125;0.04375;0.04375;0.03125;0.04375;0.25625;0.03125
27;0.0542168674698795;0.0301204819277108;0.0421686746987952;0.0421686746987952;0.0301204819277108;0.102409638554217;0.0421686746987952;0.0301204819277108;0.0301204819277108;0.0301204819277108;0.0301204819277108;0.0542168674698795;0.0301204819277108;0.0301204819277108;0.0421686746987952;0.0301204819277108;0.0301204819277108;0.0662650602409639;0.0542168674698795;0.198795180722892
28;0.0347222222222222;0.0486111111111111;0.0763888888888889;0.0486111111111111;0.0347222222222222;0.0347222222222222;0.0486111111111111;0.0625;0.0347222222222222;0.0347222222222222;0.0486111111111111;0.0347222222222222;0.131944444444444;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.104166666666667;0.0347222222222222;0.0486111111111111
29;0.0486111111111111;0.0347222222222222;0.0347222222222222;0.0486111111111111;0.0486111111111111;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0486111111111111;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0486111111111111;0.0347222222222222;0.256944444444444;0.0347222222222222;0.0347222222222222;0.0486111111111111
30;0.0492957746478873;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0492957746478873;0.0352112676056338;0.0492957746478873;0.0352112676056338;0.0492957746478873;0.274647887323944;0.0352112676056338;0.0352112676056338;0.0352112676056338
31;0.0852272727272727;0.0625;0.0397727272727273;0.0511363636363636;0.0284090909090909;0.0284090909090909;0.0738636363636364;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0284090909090909;0.0397727272727273;0.0511363636363636;0.0284090909090909;0.0852272727272727;0.0284090909090909;0.0397727272727273;0.107954545454545;0.107954545454545
32;0.03125;0.03125;0.03125;0.35625;0.03125;0.04375;0.03125;0.03125;0.03125;0.03125;0.04375;0.03125;0.03125;0.03125;0.04375;0.03125;0.03125;0.03125;0.04375;0.03125
33;0.0808823529411765;0.0367647058823529;0.0367647058823529;0.139705882352941;0.0514705882352941;0.0367647058823529;0.0514705882352941;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0514705882352941;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0514705882352941;0.0367647058823529;0.0661764705882353;0.0661764705882353
34;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.253846153846154;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0384615384615385;0.0538461538461538;0.0384615384615385;0.0384615384615385
35;0.135714285714286;0.05;0.0642857142857143;0.0642857142857143;0.05;0.0357142857142857;0.0357142857142857;0.05;0.0357142857142857;0.0357142857142857;0.05;0.05;0.05;0.0357142857142857;0.0642857142857143;0.05;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857
36;0.0378787878787879;0.0681818181818182;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.053030303030303;0.0378787878787879;0.0378787878787879;0.234848484848485;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879
37;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0486111111111111;0.0347222222222222;0.0347222222222222;0.159722222222222;0.118055555555556;0.0486111111111111;0.0625;0.0486111111111111;0.0347222222222222;0.0347222222222222;0.0625
38;0.0486111111111111;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.118055555555556;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.0347222222222222;0.173611111111111;0.0625;0.0625;0.0347222222222222;0.0347222222222222;0.0486111111111111;0.0347222222222222;0.0347222222222222
39;0.0431034482758621;0.0431034482758621;0.0775862068965517;0.0603448275862069;0.0431034482758621;0.0431034482758621;0.0431034482758621;0.0431034482758621;0.0431034482758621;0.0775862068965517;0.0603448275862069;0.0431034482758621;0.0431034482758621;0.0431034482758621;0.0431034482758621;0.0603448275862069;0.0431034482758621;0.0431034482758621;0.0603448275862069;0.0431034482758621
40;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0723684210526316;0.0328947368421053;0.0460526315789474;0.0328947368421053;0.217105263157895;0.0328947368421053;0.0986842105263158;0.0328947368421053;0.0328947368421053;0.0460526315789474;0.0592105263157895;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053
41;0.122093023255814;0.0406976744186047;0.0523255813953488;0.0406976744186047;0.0988372093023256;0.0406976744186047;0.0290697674418605;0.0290697674418605;0.0290697674418605;0.0406976744186047;0.0290697674418605;0.0523255813953488;0.0290697674418605;0.0290697674418605;0.0406976744186047;0.0406976744186047;0.063953488372093;0.0988372093023256;0.0406976744186047;0.0523255813953488
42;0.032051282051282;0.032051282051282;0.032051282051282;0.032051282051282;0.0448717948717949;0.032051282051282;0.0576923076923077;0.16025641025641;0.0448717948717949;0.032051282051282;0.032051282051282;0.0576923076923077;0.108974358974359;0.0705128205128205;0.0448717948717949;0.032051282051282;0.0448717948717949;0.032051282051282;0.032051282051282;0.0448717948717949
43;0.0808823529411765;0.0367647058823529;0.0514705882352941;0.0514705882352941;0.0808823529411765;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0514705882352941;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0514705882352941;0.125;0.0367647058823529;0.0367647058823529;0.0661764705882353;0.0367647058823529
44;0.0808823529411765;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.139705882352941;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0514705882352941;0.0367647058823529;0.0514705882352941;0.0514705882352941;0.0367647058823529;0.0514705882352941;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0955882352941176
45;0.0308641975308642;0.0308641975308642;0.0308641975308642;0.0432098765432099;0.0308641975308642;0.0432098765432099;0.0308641975308642;0.0555555555555556;0.0308641975308642;0.0432098765432099;0.0308641975308642;0.0432098765432099;0.141975308641975;0.228395061728395;0.0308641975308642;0.0308641975308642;0.0308641975308642;0.0308641975308642;0.0308641975308642;0.0308641975308642
46;0.0297619047619048;0.0416666666666667;0.0654761904761905;0.0416666666666667;0.0297619047619048;0.0297619047619048;0.0416666666666667;0.0416666666666667;0.0535714285714286;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0892857142857143;0.160714285714286;0.0416666666666667;0.0535714285714286;0.0416666666666667;0.0892857142857143;0.0297619047619048
47;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0460526315789474;0.0328947368421053;0.0328947368421053;0.256578947368421;0.0460526315789474;0.0328947368421053;0.0328947368421053;0.0723684210526316;0.0460526315789474;0.0460526315789474;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0592105263157895;0.0328947368421053;0.0328947368421053
48;0.0961538461538462;0.032051282051282;0.032051282051282;0.0448717948717949;0.0448717948717949;0.032051282051282;0.0705128205128205;0.032051282051282;0.0833333333333333;0.0833333333333333;0.032051282051282;0.032051282051282;0.0448717948717949;0.032051282051282;0.0448717948717949;0.121794871794872;0.032051282051282;0.032051282051282;0.0448717948717949;0.032051282051282
49;0.0378787878787879;0.0378787878787879;0.053030303030303;0.053030303030303;0.0378787878787879;0.053030303030303;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.053030303030303;0.0378787878787879;0.0378787878787879;0.174242424242424;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.053030303030303;0.0378787878787879;0.0681818181818182
50;0.0411764705882353;0.111764705882353;0.0411764705882353;0.1;0.0294117647058824;0.0764705882352941;0.0294117647058824;0.0294117647058824;0.0411764705882353;0.0294117647058824;0.0294117647058824;0.0294117647058824;0.0647058823529412;0.0294117647058824;0.0294117647058824;0.0647058823529412;0.0411764705882353;0.0647058823529412;0.0764705882352941;0.0411764705882353
51;0.0472972972972973;0.128378378378378;0.0337837837837838;0.0472972972972973;0.0337837837837838;0.0472972972972973;0.0337837837837838;0.0337837837837838;0.0337837837837838;0.0337837837837838;0.0337837837837838;0.0743243243243243;0.0337837837837838;0.0337837837837838;0.0472972972972973;0.101351351351351;0.0472972972972973;0.0878378378378378;0.0337837837837838;0.0337837837837838
52;0.0304878048780488;0.0426829268292683;0.0304878048780488;0.0670731707317073;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0426829268292683;0.0304878048780488;0.0304878048780488;0.0426829268292683;0.0304878048780488;0.0426829268292683;0.0914634146341463;0.0548780487804878;0.128048780487805;0.0914634146341463;0.0426829268292683;0.0792682926829268
53;0.0378787878787879;0.053030303030303;0.0378787878787879;0.053030303030303;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0833333333333333;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.128787878787879;0.053030303030303;0.0681818181818182;0.0681818181818182;0.0378787878787879
54;0.0378787878787879;0.053030303030303;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0378787878787879;0.0833333333333333;0.0833333333333333;0.174242424242424;0.0378787878787879;0.0378787878787879
55;0.0448717948717949;0.0705128205128205;0.0576923076923077;0.032051282051282;0.0705128205128205;0.0833333333333333;0.0448717948717949;0.032051282051282;0.032051282051282;0.0448717948717949;0.032051282051282;0.032051282051282;0.0705128205128205;0.032051282051282;0.134615384615385;0.032051282051282;0.032051282051282;0.032051282051282;0.0448717948717949;0.0448717948717949
56;0.0367647058823529;0.0955882352941176;0.0367647058823529;0.0367647058823529;0.0514705882352941;0.0514705882352941;0.0514705882352941;0.0661764705882353;0.0514705882352941;0.0514705882352941;0.0367647058823529;0.0367647058823529;0.0367647058823529;0.0514705882352941;0.0514705882352941;0.0514705882352941;0.0661764705882353;0.0367647058823529;0.0661764705882353;0.0367647058823529
57;0.040983606557377;0.040983606557377;0.040983606557377;0.040983606557377;0.0737704918032787;0.040983606557377;0.0737704918032787;0.040983606557377;0.0573770491803279;0.0573770491803279;0.040983606557377;0.040983606557377;0.040983606557377;0.040983606557377;0.0573770491803279;0.0737704918032787;0.0737704918032787;0.040983606557377;0.040983606557377;0.040983606557377
58;0.08125;0.05625;0.08125;0.04375;0.06875;0.03125;0.05625;0.04375;0.03125;0.03125;0.03125;0.03125;0.04375;0.03125;0.03125;0.13125;0.03125;0.08125;0.03125;0.03125
59;0.0446428571428571;0.0625;0.0446428571428571;0.0446428571428571;0.0446428571428571;0.116071428571429;0.0446428571428571;0.0446428571428571;0.0446428571428571;0.0446428571428571;0.0446428571428571;0.0625;0.0446428571428571;0.0446428571428571;0.0446428571428571;0.0446428571428571;0.0446428571428571;0.0446428571428571;0.0446428571428571;0.0446428571428571
60;0.371951219512195;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0426829268292683;0.0548780487804878;0.0426829268292683;0.0304878048780488;0.0304878048780488
61;0.0592105263157895;0.0328947368421053;0.0460526315789474;0.0460526315789474;0.0723684210526316;0.111842105263158;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0592105263157895;0.0723684210526316;0.111842105263158;0.0460526315789474;0.0460526315789474;0.0328947368421053
62;0.0492957746478873;0.0352112676056338;0.0492957746478873;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0492957746478873;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0352112676056338;0.0492957746478873;0.274647887323944;0.0352112676056338
63;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.177631578947368;0.0328947368421053;0.0723684210526316;0.0328947368421053;0.0592105263157895;0.125;0.0592105263157895;0.0328947368421053;0.0460526315789474;0.0328947368421053;0.0328947368421053;0.0328947368421053;0.0328947368421053
64;0.0401785714285714;0.0223214285714286;0.0223214285714286;0.0223214285714286;0.0223214285714286;0.0223214285714286;0.0758928571428571;0.120535714285714;0.03125;0.03125;0.0223214285714286;0.0491071428571429;0.0401785714285714;0.03125;0.0401785714285714;0.0223214285714286;0.0491071428571429;0.28125;0.03125;0.0223214285714286
65;0.0342465753424658;0.0479452054794521;0.0342465753424658;0.0342465753424658;0.0342465753424658;0.0479452054794521;0.0479452054794521;0.143835616438356;0.0342465753424658;0.0479452054794521;0.0342465753424658;0.089041095890411;0.089041095890411;0.0342465753424658;0.0616438356164384;0.0342465753424658;0.0479452054794521;0.0342465753424658;0.0342465753424658;0.0342465753424658
66;0.0265957446808511;0.0265957446808511;0.0265957446808511;0.0372340425531915;0.0265957446808511;0.0265957446808511;0.0372340425531915;0.101063829787234;0.0265957446808511;0.313829787234043;0.0265957446808511;0.0372340425531915;0.0691489361702128;0.0265957446808511;0.0265957446808511;0.0372340425531915;0.0265957446808511;0.0265957446808511;0.0265957446808511;0.0478723404255319
67;0.0247524752475248;0.0247524752475248;0.0247524752475248;0.0247524752475248;0.0247524752475248;0.0247524752475248;0.0445544554455446;0.103960396039604;0.0247524752475248;0.371287128712871;0.0247524752475248;0.0247524752475248;0.0643564356435644;0.0247524752475248;0.0247524752475248;0.0346534653465347;0.0346534653465347;0.0247524752475248;0.0247524752475248;0.0247524752475248
68;0.0390625;0.0390625;0.0390625;0.0390625;0.0546875;0.0390625;0.0390625;0.0390625;0.0546875;0.0859375;0.0390625;0.0390625;0.0390625;0.0390625;0.0859375;0.0390625;0.0546875;0.1171875;0.0390625;0.0390625
69;0.0342465753424658;0.0342465753424658;0.0342465753424658;0.0479452054794521;0.0479452054794521;0.0342465753424658;0.0342465753424658;0.0342465753424658;0.0342465753424658;0.0342465753424658;0.0479452054794521;0.0342465753424658;0.0342465753424658;0.0479452054794521;0.0479452054794521;0.143835616438356;0.13013698630137;0.0342465753424658;0.0616438356164384;0.0479452054794521
70;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.178571428571429;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.15;0.0642857142857143;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857;0.0357142857142857
71;0.0529411764705882;0.0294117647058824;0.0294117647058824;0.0294117647058824;0.0529411764705882;0.0294117647058824;0.147058823529412;0.123529411764706;0.0529411764705882;0.0294117647058824;0.0294117647058824;0.0294117647058824;0.123529411764706;0.0647058823529412;0.0294117647058824;0.0294117647058824;0.0294117647058824;0.0294117647058824;0.0294117647058824;0.0294117647058824
72;0.0426829268292683;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.128048780487805;0.176829268292683;0.0548780487804878;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.128048780487805;0.0426829268292683;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488;0.0304878048780488
73;0.16025641025641;0.032051282051282;0.121794871794872;0.0448717948717949;0.032051282051282;0.0448717948717949;0.032051282051282;0.032051282051282;0.0576923076923077;0.032051282051282;0.032051282051282;0.032051282051282;0.032051282051282;0.0576923076923077;0.032051282051282;0.0576923076923077;0.032051282051282;0.0448717948717949;0.0576923076923077;0.032051282051282
74;0.032051282051282;0.032051282051282;0.032051282051282;0.032051282051282;0.032051282051282;0.032051282051282;0.121794871794872;0.134615384615385;0.0448717948717949;0.0448717948717949;0.032051282051282;0.032051282051282;0.134615384615385;0.0448717948717949;0.0448717948717949;0.0448717948717949;0.032051282051282;0.032051282051282;0.032051282051282;0.032051282051282
75;0.125;0.0654761904761905;0.101190476190476;0.0654761904761905;0.0416666666666667;0.0535714285714286;0.0416666666666667;0.0297619047619048;0.0535714285714286;0.0297619047619048;0.0654761904761905;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0416666666666667;0.0416666666666667;0.0297619047619048;0.0535714285714286;0.0297619047619048;0.0416666666666667
76;0.0416666666666667;0.0297619047619048;0.0297619047619048;0.0416666666666667;0.0535714285714286;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0416666666666667;0.208333333333333;0.0297619047619048;0.0654761904761905;0.125;0.0416666666666667;0.0297619047619048;0.0416666666666667;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0416666666666667
77;0.0255102040816327;0.0255102040816327;0.0255102040816327;0.0459183673469388;0.280612244897959;0.0357142857142857;0.0255102040816327;0.0663265306122449;0.107142857142857;0.0357142857142857;0.0255102040816327;0.0357142857142857;0.0255102040816327;0.0459183673469388;0.0255102040816327;0.0357142857142857;0.0255102040816327;0.0459183673469388;0.0357142857142857;0.0255102040816327
78;0.0416666666666667;0.0416666666666667;0.0416666666666667;0.0654761904761905;0.0416666666666667;0.0654761904761905;0.0773809523809524;0.0892857142857143;0.0297619047619048;0.0297619047619048;0.0535714285714286;0.0416666666666667;0.136904761904762;0.0535714285714286;0.0416666666666667;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0297619047619048;0.0297619047619048
79;0.0403225806451613;0.0403225806451613;0.0403225806451613;0.0564516129032258;0.0564516129032258;0.0403225806451613;0.0564516129032258;0.0403225806451613;0.0403225806451613;0.0403225806451613;0.0403225806451613;0.0403225806451613;0.0564516129032258;0.0403225806451613;0.0725806451612903;0.0403225806451613;0.0564516129032258;0.0403225806451613;0.0564516129032258;0.104838709677419
80;0.0862068965517241;0.028735632183908;0.028735632183908;0.028735632183908;0.028735632183908;0.0402298850574713;0.028735632183908;0.028735632183908;0.028735632183908;0.028735632183908;0.028735632183908;0.0402298850574713;0.0402298850574713;0.028735632183908;0.028735632183908;0.028735632183908;0.028735632183908;0.028735632183908;0.028735632183908;0.362068965517241
81;0.03125;0.04375;0.03125;0.03125;0.03125;0.03125;0.03125;0.10625;0.04375;0.04375;0.04375;0.03125;0.10625;0.08125;0.03125;0.03125;0.03125;0.05625;0.03125;0.13125
82;0.0301204819277108;0.0301204819277108;0.0301204819277108;0.0301204819277108;0.0301204819277108;0.0421686746987952;0.126506024096386;0.174698795180723;0.0301204819277108;0.0301204819277108;0.0301204819277108;0.0542168674698795;0.0542168674698795;0.0301204819277108;0.0542168674698795;0.0301204819277108;0.0542168674698795;0.0301204819277108;0.0301204819277108;0.0783132530120482
